model,precision,recall,threshold,average_precision
LASSO_logistic,0.07077276205049732,1.0,0.0847336991340128,0.2626747197560961
LASSO_logistic,0.0707998469192499,1.0,0.08517502919992923,0.2626747197560961
LASSO_logistic,0.0708269525267994,1.0,0.08542588749894427,0.2626747197560961
LASSO_logistic,0.07085407889697434,1.0,0.08622818764860547,0.2626747197560961
LASSO_logistic,0.07088122605363985,1.0,0.08624682420906338,0.2626747197560961
LASSO_logistic,0.07090839402069758,1.0,0.08650703517668155,0.2626747197560961
LASSO_logistic,0.0709355828220859,1.0,0.0865168768633231,0.2626747197560961
LASSO_logistic,0.07096279248177982,1.0,0.08654162411733567,0.2626747197560961
LASSO_logistic,0.07099002302379125,1.0,0.08664551673004385,0.2626747197560961
LASSO_logistic,0.0710172744721689,1.0,0.08670286895251829,0.2626747197560961
LASSO_logistic,0.07104454685099847,1.0,0.08682814636377005,0.2626747197560961
LASSO_logistic,0.07107184018440262,1.0,0.0870236388443329,0.2626747197560961
LASSO_logistic,0.07109915449654113,1.0,0.08734929001359841,0.2626747197560961
LASSO_logistic,0.07112648981161092,1.0,0.08744924210567546,0.2626747197560961
LASSO_logistic,0.07115384615384615,1.0,0.08757050875213117,0.2626747197560961
LASSO_logistic,0.07118122354751828,1.0,0.08774943513202806,0.2626747197560961
LASSO_logistic,0.0712086220169361,1.0,0.08781052058982343,0.2626747197560961
LASSO_logistic,0.0712360415864459,1.0,0.08785044865201698,0.2626747197560961
LASSO_logistic,0.07126348228043143,1.0,0.08797205376996609,0.2626747197560961
LASSO_logistic,0.07129094412331406,1.0,0.08807650199721477,0.2626747197560961
LASSO_logistic,0.07131842713955282,1.0,0.08815903847637552,0.2626747197560961
LASSO_logistic,0.07134593135364442,1.0,0.08816091070977146,0.2626747197560961
LASSO_logistic,0.07137345679012345,1.0,0.08842340795041588,0.2626747197560961
LASSO_logistic,0.07140100347356233,1.0,0.08842982868236428,0.2626747197560961
LASSO_logistic,0.07142857142857142,1.0,0.0884779830970811,0.2626747197560961
LASSO_logistic,0.07145616067979915,1.0,0.0885750208467493,0.2626747197560961
LASSO_logistic,0.07148377125193199,1.0,0.08875019058639208,0.2626747197560961
LASSO_logistic,0.07151140316969462,1.0,0.08899916635505739,0.2626747197560961
LASSO_logistic,0.07153905645784996,1.0,0.08905555310038535,0.2626747197560961
LASSO_logistic,0.07156673114119923,1.0,0.0892385655235485,0.2626747197560961
LASSO_logistic,0.07159442724458204,1.0,0.08926112961754278,0.2626747197560961
LASSO_logistic,0.0716221447928765,1.0,0.0894098470525432,0.2626747197560961
LASSO_logistic,0.07164988381099922,1.0,0.08954627370025013,0.2626747197560961
LASSO_logistic,0.07167764432390546,1.0,0.08973593130979479,0.2626747197560961
LASSO_logistic,0.07170542635658915,1.0,0.08979940218541396,0.2626747197560961
LASSO_logistic,0.07173322993408297,1.0,0.08985066266985316,0.2626747197560961
LASSO_logistic,0.0717610550814585,1.0,0.08986902670484526,0.2626747197560961
LASSO_logistic,0.07178890182382615,1.0,0.08990491687230984,0.2626747197560961
LASSO_logistic,0.07181677018633541,1.0,0.08991967611932423,0.2626747197560961
LASSO_logistic,0.07184466019417475,1.0,0.09014316345067773,0.2626747197560961
LASSO_logistic,0.07187257187257187,1.0,0.09021165003835875,0.2626747197560961
LASSO_logistic,0.07190050524679363,1.0,0.090219134168893,0.2626747197560961
LASSO_logistic,0.07192846034214619,1.0,0.09062951142679207,0.2626747197560961
LASSO_logistic,0.07195643718397511,1.0,0.09069542494525534,0.2626747197560961
LASSO_logistic,0.07198443579766536,1.0,0.09099964710237014,0.2626747197560961
LASSO_logistic,0.0720124562086415,1.0,0.09121149899554859,0.2626747197560961
LASSO_logistic,0.0720404984423676,1.0,0.09158289128515354,0.2626747197560961
LASSO_logistic,0.07206856252434748,1.0,0.09180448286905796,0.2626747197560961
LASSO_logistic,0.0720966484801247,1.0,0.09180547766993301,0.2626747197560961
LASSO_logistic,0.07212475633528265,1.0,0.09181742312605944,0.2626747197560961
LASSO_logistic,0.07215288611544461,1.0,0.09202668497701122,0.2626747197560961
LASSO_logistic,0.0721810378462739,1.0,0.09206648375361604,0.2626747197560961
LASSO_logistic,0.07220921155347385,1.0,0.09234496756560402,0.2626747197560961
LASSO_logistic,0.07223740726278798,1.0,0.0925520156912941,0.2626747197560961
LASSO_logistic,0.072265625,1.0,0.0927101283506458,0.2626747197560961
LASSO_logistic,0.07229386479093396,1.0,0.09302860180867818,0.2626747197560961
LASSO_logistic,0.07232212666145427,1.0,0.09309037908837162,0.2626747197560961
LASSO_logistic,0.07235041063746578,1.0,0.09316435201160916,0.2626747197560961
LASSO_logistic,0.07237871674491393,1.0,0.09319107383568147,0.2626747197560961
LASSO_logistic,0.07240704500978473,1.0,0.0932279310764686,0.2626747197560961
LASSO_logistic,0.07243539545810493,1.0,0.09328886568210998,0.2626747197560961
LASSO_logistic,0.07246376811594203,1.0,0.09329069540308674,0.2626747197560961
LASSO_logistic,0.07249216300940439,1.0,0.09331272146365917,0.2626747197560961
LASSO_logistic,0.07252058016464132,1.0,0.09336989354660828,0.2626747197560961
LASSO_logistic,0.07254901960784314,1.0,0.0934925215459824,0.2626747197560961
LASSO_logistic,0.07257748136524127,1.0,0.09351858648772893,0.2626747197560961
LASSO_logistic,0.07260596546310832,1.0,0.093643451860335,0.2626747197560961
LASSO_logistic,0.07263447192775814,1.0,0.09374663834279871,0.2626747197560961
LASSO_logistic,0.07266300078554595,1.0,0.093789527364834,0.2626747197560961
LASSO_logistic,0.07269155206286837,1.0,0.09410536175708083,0.2626747197560961
