model,precision,recall,threshold,average_precision
first_visit_LASSO_logistic,0.016,1.0,7.218993740366261e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01600609756097561,1.0,7.393115104779074e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016012199771254287,1.0,7.395740779601385e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016018306636155607,1.0,7.412439853399564e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016024418161007248,1.0,7.41374643027377e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01603053435114504,1.0,7.449720093418711e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016036655211912942,1.0,7.501710496107544e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016042780748663103,1.0,7.542283373423573e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016048910966755828,1.0,7.575952245609823e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016055045871559634,1.0,7.596477626702605e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01606118546845124,1.0,7.633360448334435e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016067329762815608,1.0,7.643340839198995e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016073478760045924,1.0,7.702426178452585e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016079632465543645,1.0,7.746618028202158e-05,0.5908208210674911
first_visit_LASSO_logistic,0.0160857908847185,1.0,7.82967138345502e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016091954022988506,1.0,7.848696558917296e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01609812188577999,1.0,7.904077204617484e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016104294478527608,1.0,7.914203966587168e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01611047180667434,1.0,8.006524854357137e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016116653875671526,1.0,8.039363349618279e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016122840690978888,1.0,8.055878259705678e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016129032258064516,1.0,8.216534340500748e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016135228582404917,1.0,8.286419220401652e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01614142966948501,1.0,8.333646022844185e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016147635524798153,1.0,8.350751101142927e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016153846153846154,1.0,8.410494023055566e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016160061562139283,1.0,8.513330058579711e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016166281755196306,1.0,8.569914761056177e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016172506738544475,1.0,8.755429417251696e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016178736517719568,1.0,8.783300402562655e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016184971098265895,1.0,8.790216249116158e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016191210485736313,1.0,8.820997999329116e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01619745468569225,1.0,8.823907849670574e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016203703703703703,1.0,8.941840287116806e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016209957545349287,1.0,8.967587443789767e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016216216216216217,1.0,9.011133038995183e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016222479721900347,1.0,9.179843656796242e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01622874806800618,1.0,9.206829197982764e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01623502126014689,1.0,9.318869624320932e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016241299303944315,1.0,9.334495450679898e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016247582205029015,1.0,9.500818287230966e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016253869969040248,1.0,9.508938780016474e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016260162601626018,1.0,9.532794278646381e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016266460108443067,1.0,9.557066145609489e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016272762495156915,1.0,9.58842470041347e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01627906976744186,1.0,9.594734608694401e-05,0.5908208210674911
