model,threshold,net_benefit,treat_all_net_benefit,treat_none_net_benefit
first_visit_LASSO_logistic,0.56,-0.03680113234253363,-1.2389500096506467,0.0
first_visit_LASSO_logistic,0.5700000000000001,-0.03792030810250334,-1.2910186145262434,0.0
first_visit_LASSO_logistic,0.5800000000000001,-0.03954773699996632,-1.3455666767768684,0.0
first_visit_LASSO_logistic,0.59,-0.04072808244006006,-1.4027756201128887,0.0
first_visit_LASSO_logistic,0.6,-0.0424628450106157,-1.4628450106157111,0.0
first_visit_LASSO_logistic,0.61,-0.04426842324931497,-1.5259948826827807,0.0
first_visit_LASSO_logistic,0.62,-0.04534957350914441,-1.5924684322270644,0.0
first_visit_LASSO_logistic,0.63,-0.04786633767525487,-1.6625351466115796,0.0
first_visit_LASSO_logistic,0.64,-0.05052292207281592,-1.7364944562396794,0.0
first_visit_LASSO_logistic,0.65,-0.05333131129309475,-1.8146800121322417,0.0
first_visit_LASSO_logistic,0.66,-0.05561800091586529,-1.8974647183714253,0.0
first_visit_LASSO_logistic,0.67,-0.05802183190718223,-1.985266679534196,0.0
first_visit_LASSO_logistic,0.68,-0.05980184005661714,-2.0785562632696393,0.0
first_visit_LASSO_logistic,0.6900000000000001,-0.06243864575485698,-2.1778645298267247,0.0
first_visit_LASSO_logistic,0.7000000000000001,-0.06522764803019582,-2.2837933474876153,0.0
first_visit_LASSO_logistic,0.7100000000000001,-0.06818459135612664,-2.397027600849258,0.0
first_visit_LASSO_logistic,0.72,-0.07132746941664138,-2.5183500151653013,0.0
first_visit_LASSO_logistic,0.73,-0.07467694162669392,-2.648659274986238,0.0
first_visit_LASSO_logistic,0.74,-0.07724971419238934,-2.7889923240241705,0.0
first_visit_LASSO_logistic,0.75,-0.0799716914366596,-2.940552016985138,0.0
first_visit_LASSO_logistic,0.76,-0.08398207124321776,-3.104741684359519,0.0
first_visit_LASSO_logistic,0.77,-0.08357180220929876,-3.2832087141142803,0.0
first_visit_LASSO_logistic,0.78,-0.08798172810911664,-3.4779000193012934,0.0
first_visit_LASSO_logistic,0.79,-0.08878441680989453,-3.6911333535537363,0.0
first_visit_LASSO_logistic,0.8,-0.08987968860580328,-3.925690021231423,0.0
first_visit_LASSO_logistic,0.81,-0.09507579990315496,-4.18493686445413,0.0
first_visit_LASSO_logistic,0.8200000000000001,-0.10242195486356848,-4.47298891247936,0.0
first_visit_LASSO_logistic,0.8300000000000001,-0.1058032554847842,-4.794929436742852,0.0
first_visit_LASSO_logistic,0.8400000000000001,-0.1146496815286625,-5.157112526539281,0.0
first_visit_LASSO_logistic,0.85,-0.12066525123849964,-5.567586694975229,0.0
first_visit_LASSO_logistic,0.86,-0.13178647255080375,-6.036700030330603,0.0
first_visit_LASSO_logistic,0.87,-0.14461865098807772,-6.577984648048341,0.0
first_visit_LASSO_logistic,0.88,-0.15699457419202642,-7.209483368719038,0.0
first_visit_LASSO_logistic,0.89,-0.17441935276330184,-7.955800038602587,0.0
first_visit_LASSO_logistic,0.9,-0.19568294409058745,-8.851380042462846,0.0
first_visit_LASSO_logistic,0.91,-0.2108594794369742,-9.94597782495872,0.0
first_visit_LASSO_logistic,0.92,-0.22912243453644743,-11.314225053078562,0.0
first_visit_LASSO_logistic,0.93,-0.2570013143261553,-13.073400060661216,0.0
first_visit_LASSO_logistic,0.9400000000000001,-0.288393489030432,-15.41896673743809,0.0
first_visit_LASSO_logistic,0.9500000000000001,-0.32519462137296584,-18.702760084925718,0.0
first_visit_LASSO_logistic,0.9600000000000001,-0.4055201698513808,-23.628450106157157,0.0
first_visit_LASSO_logistic,0.97,-0.4928049068176452,-31.837933474876124,0.0
first_visit_LASSO_logistic,0.98,-0.5976645435244157,-48.256900212314186,0.0
first_visit_LASSO_logistic,0.99,-0.9727530077848541,-97.51380042462836,0.0
