model,fpr,tpr,threshold,auc
first_visit_LASSO_logistic,0.0,0.0,inf,0.9760279830322933
first_visit_LASSO_logistic,0.0,0.023809523809523808,0.9999998567760183,0.9760279830322933
first_visit_LASSO_logistic,0.0,0.21428571428571427,0.9999480533349447,0.9760279830322933
first_visit_LASSO_logistic,0.0007183908045977011,0.21428571428571427,0.9998417412470925,0.9760279830322933
first_visit_LASSO_logistic,0.0007183908045977011,0.2619047619047619,0.9997975537816938,0.9760279830322933
first_visit_LASSO_logistic,0.0010775862068965517,0.2619047619047619,0.9997740152143204,0.9760279830322933
first_visit_LASSO_logistic,0.0010775862068965517,0.3333333333333333,0.9997582704554578,0.9760279830322933
first_visit_LASSO_logistic,0.0017959770114942528,0.3333333333333333,0.9996552057127918,0.9760279830322933
first_visit_LASSO_logistic,0.0017959770114942528,0.38095238095238093,0.9994399292094094,0.9760279830322933
first_visit_LASSO_logistic,0.0028735632183908046,0.38095238095238093,0.998855472281393,0.9760279830322933
first_visit_LASSO_logistic,0.0028735632183908046,0.42857142857142855,0.9987891509474451,0.9760279830322933
first_visit_LASSO_logistic,0.0035919540229885057,0.42857142857142855,0.998349451652115,0.9760279830322933
first_visit_LASSO_logistic,0.0035919540229885057,0.4523809523809524,0.9981821337444752,0.9760279830322933
first_visit_LASSO_logistic,0.004310344827586207,0.4523809523809524,0.9980530731451467,0.9760279830322933
first_visit_LASSO_logistic,0.004310344827586207,0.47619047619047616,0.9974579505138361,0.9760279830322933
first_visit_LASSO_logistic,0.004669540229885058,0.47619047619047616,0.9973727858943667,0.9760279830322933
first_visit_LASSO_logistic,0.004669540229885058,0.5,0.9972863329798006,0.9760279830322933
first_visit_LASSO_logistic,0.005387931034482759,0.5,0.9972241329004102,0.9760279830322933
first_visit_LASSO_logistic,0.005387931034482759,0.5238095238095238,0.996655872327208,0.9760279830322933
first_visit_LASSO_logistic,0.008620689655172414,0.5238095238095238,0.9934183536926088,0.9760279830322933
first_visit_LASSO_logistic,0.008620689655172414,0.5476190476190477,0.9924224301280965,0.9760279830322933
first_visit_LASSO_logistic,0.010057471264367816,0.5476190476190477,0.9914055099207207,0.9760279830322933
first_visit_LASSO_logistic,0.010057471264367816,0.5714285714285714,0.9892352673973255,0.9760279830322933
first_visit_LASSO_logistic,0.010775862068965518,0.5714285714285714,0.988796655012674,0.9760279830322933
first_visit_LASSO_logistic,0.010775862068965518,0.5952380952380952,0.9876301961711169,0.9760279830322933
first_visit_LASSO_logistic,0.011494252873563218,0.5952380952380952,0.9873918005726947,0.9760279830322933
first_visit_LASSO_logistic,0.011494252873563218,0.6190476190476191,0.9865041667410156,0.9760279830322933
first_visit_LASSO_logistic,0.013649425287356323,0.6190476190476191,0.9777252280197288,0.9760279830322933
first_visit_LASSO_logistic,0.013649425287356323,0.6428571428571429,0.9768857176120855,0.9760279830322933
first_visit_LASSO_logistic,0.014008620689655173,0.6428571428571429,0.9763756560627738,0.9760279830322933
first_visit_LASSO_logistic,0.014008620689655173,0.6666666666666666,0.9759508902328634,0.9760279830322933
first_visit_LASSO_logistic,0.015086206896551725,0.6666666666666666,0.9736500274347174,0.9760279830322933
first_visit_LASSO_logistic,0.015086206896551725,0.7142857142857143,0.9731704820706671,0.9760279830322933
first_visit_LASSO_logistic,0.017600574712643677,0.7142857142857143,0.9602457979970658,0.9760279830322933
first_visit_LASSO_logistic,0.017600574712643677,0.7380952380952381,0.9584017616857209,0.9760279830322933
first_visit_LASSO_logistic,0.023347701149425287,0.7380952380952381,0.9043435072639204,0.9760279830322933
first_visit_LASSO_logistic,0.023347701149425287,0.7857142857142857,0.895745655577981,0.9760279830322933
first_visit_LASSO_logistic,0.02478448275862069,0.7857142857142857,0.8259288773729367,0.9760279830322933
first_visit_LASSO_logistic,0.02478448275862069,0.8095238095238095,0.8220230975319146,0.9760279830322933
first_visit_LASSO_logistic,0.02658045977011494,0.8095238095238095,0.7977345423315786,0.9760279830322933
first_visit_LASSO_logistic,0.02658045977011494,0.8333333333333334,0.7943482483452285,0.9760279830322933
first_visit_LASSO_logistic,0.035919540229885055,0.8333333333333334,0.6547813709298509,0.9760279830322933
first_visit_LASSO_logistic,0.035919540229885055,0.8571428571428571,0.6168900052829747,0.9760279830322933
first_visit_LASSO_logistic,0.04310344827586207,0.8571428571428571,0.4995132579791317,0.9760279830322933
first_visit_LASSO_logistic,0.04310344827586207,0.8809523809523809,0.4973426861499593,0.9760279830322933
first_visit_LASSO_logistic,0.07794540229885058,0.8809523809523809,0.19499414683522953,0.9760279830322933
first_visit_LASSO_logistic,0.07794540229885058,0.9047619047619048,0.19361822084673236,0.9760279830322933
first_visit_LASSO_logistic,0.08620689655172414,0.9047619047619048,0.15392785154484,0.9760279830322933
first_visit_LASSO_logistic,0.08620689655172414,0.9285714285714286,0.15382029491270047,0.9760279830322933
first_visit_LASSO_logistic,0.08764367816091954,0.9285714285714286,0.15109880915670065,0.9760279830322933
first_visit_LASSO_logistic,0.08764367816091954,0.9523809523809523,0.15007954241801888,0.9760279830322933
first_visit_LASSO_logistic,0.09734195402298851,0.9523809523809523,0.12113453807201795,0.9760279830322933
first_visit_LASSO_logistic,0.09734195402298851,0.9761904761904762,0.12082073288393273,0.9760279830322933
first_visit_LASSO_logistic,0.3322557471264368,0.9761904761904762,0.013927403112786861,0.9760279830322933
first_visit_LASSO_logistic,0.3322557471264368,1.0,0.013919112312665141,0.9760279830322933
first_visit_LASSO_logistic,0.4202586206896552,1.0,0.007738502019534231,0.9760279830322933
first_visit_LASSO_logistic,0.4209770114942529,1.0,0.0077051312843884915,0.9760279830322933
first_visit_LASSO_logistic,0.4245689655172414,1.0,0.007576512674755537,0.9760279830322933
first_visit_LASSO_logistic,0.4432471264367816,1.0,0.007572721256862726,0.9760279830322933
first_visit_LASSO_logistic,0.4551005747126437,1.0,0.007227755300341902,0.9760279830322933
first_visit_LASSO_logistic,0.4558189655172414,1.0,0.007214199512485885,0.9760279830322933
first_visit_LASSO_logistic,0.5057471264367817,1.0,0.005151676941455639,0.9760279830322933
first_visit_LASSO_logistic,0.5075431034482759,1.0,0.0051276165149784945,0.9760279830322933
first_visit_LASSO_logistic,0.5581896551724138,1.0,0.003856920825985462,0.9760279830322933
first_visit_LASSO_logistic,0.5589080459770115,1.0,0.0038536856844059225,0.9760279830322933
first_visit_LASSO_logistic,0.6030890804597702,1.0,0.00273798610265249,0.9760279830322933
first_visit_LASSO_logistic,0.6063218390804598,1.0,0.0027370175095525894,0.9760279830322933
first_visit_LASSO_logistic,0.6390086206896551,1.0,0.0021394366052562667,0.9760279830322933
first_visit_LASSO_logistic,0.6397270114942529,1.0,0.0021375406612768083,0.9760279830322933
first_visit_LASSO_logistic,0.6587643678160919,1.0,0.0018110522650992835,0.9760279830322933
first_visit_LASSO_logistic,0.6594827586206896,1.0,0.001809131082714556,0.9760279830322933
first_visit_LASSO_logistic,0.6975574712643678,1.0,0.001270484079897503,0.9760279830322933
first_visit_LASSO_logistic,0.7000718390804598,1.0,0.001266155990718921,0.9760279830322933
first_visit_LASSO_logistic,0.709051724137931,1.0,0.0011772385031789685,0.9760279830322933
first_visit_LASSO_logistic,0.7130028735632183,1.0,0.0011770930302568206,0.9760279830322933
first_visit_LASSO_logistic,0.7205459770114943,1.0,0.001095231706215436,0.9760279830322933
first_visit_LASSO_logistic,0.7212643678160919,1.0,0.0010933809572477797,0.9760279830322933
first_visit_LASSO_logistic,0.8951149425287356,1.0,0.00012409374043483994,0.9760279830322933
first_visit_LASSO_logistic,0.8958333333333334,1.0,0.00012292290253961935,0.9760279830322933
first_visit_LASSO_logistic,1.0,1.0,2.8611690683794854e-10,0.9760279830322933
