model,fpr,tpr,threshold,auc
LASSO_logistic,0.5929572131768269,0.9513513513513514,0.20511171493465624,0.8196178761116285
LASSO_logistic,0.5963650132525559,0.9513513513513514,0.20377421858098055,0.8196178761116285
LASSO_logistic,0.5963650132525559,0.9567567567567568,0.20357042185878885,0.8196178761116285
LASSO_logistic,0.6471033699356304,0.9567567567567568,0.1848032084388724,0.8196178761116285
LASSO_logistic,0.6471033699356304,0.9621621621621622,0.18478329445530808,0.8196178761116285
LASSO_logistic,0.6683074592957213,0.9621621621621622,0.1767546923932159,0.8196178761116285
LASSO_logistic,0.6683074592957213,0.9675675675675676,0.17672170208430948,0.8196178761116285
LASSO_logistic,0.7023854600530102,0.9675675675675676,0.16286753639239235,0.8196178761116285
LASSO_logistic,0.7023854600530102,0.972972972972973,0.16275335511601272,0.8196178761116285
LASSO_logistic,0.7712987504733055,0.972972972972973,0.14224408454183582,0.8196178761116285
LASSO_logistic,0.7712987504733055,0.9783783783783784,0.14219975753367128,0.8196178761116285
LASSO_logistic,0.7750851950018932,0.9783783783783784,0.14019474652964178,0.8196178761116285
LASSO_logistic,0.7750851950018932,0.9837837837837838,0.14005018970042374,0.8196178761116285
LASSO_logistic,0.7872018174933737,0.9837837837837838,0.1363238861661046,0.8196178761116285
LASSO_logistic,0.7872018174933737,0.9891891891891892,0.13630843317864752,0.8196178761116285
LASSO_logistic,0.8000757288905718,0.9891891891891892,0.13083912774608755,0.8196178761116285
LASSO_logistic,0.8000757288905718,0.9945945945945946,0.1307882119052696,0.8196178761116285
LASSO_logistic,0.8542218856493753,0.9945945945945946,0.10988435042030888,0.8196178761116285
LASSO_logistic,0.8542218856493753,1.0,0.10922281463078158,0.8196178761116285
LASSO_logistic,0.8549791745550928,1.0,0.1090922583549374,0.8196178761116285
LASSO_logistic,0.8561151079136691,1.0,0.10863123482164402,0.8196178761116285
LASSO_logistic,0.8670957970465732,1.0,0.10427645461720995,0.8196178761116285
LASSO_logistic,0.8682317304051496,1.0,0.10423143271020001,0.8196178761116285
LASSO_logistic,1.0,1.0,0.00630979612938117,0.8196178761116285
RandomForest,0.0,0.0,inf,0.8529017468813
RandomForest,0.0003786444528587656,0.0,0.7250915972767025,0.8529017468813
RandomForest,0.0003786444528587656,0.016216216216216217,0.6935978538288758,0.8529017468813
RandomForest,0.0015145778114350624,0.016216216216216217,0.6617988873472191,0.8529017468813
RandomForest,0.0015145778114350624,0.032432432432432434,0.6241206066747917,0.8529017468813
RandomForest,0.001893222264293828,0.032432432432432434,0.6078963850788819,0.8529017468813
RandomForest,0.001893222264293828,0.03783783783783784,0.6073579666516051,0.8529017468813
RandomForest,0.0034078000757288905,0.03783783783783784,0.5924268816849497,0.8529017468813
RandomForest,0.0034078000757288905,0.043243243243243246,0.5888343194325406,0.8529017468813
RandomForest,0.0041650889814464215,0.043243243243243246,0.5827987322219015,0.8529017468813
RandomForest,0.0041650889814464215,0.04864864864864865,0.5824717441533831,0.8529017468813
RandomForest,0.004543733434305188,0.04864864864864865,0.5814831735299035,0.8529017468813
RandomForest,0.004543733434305188,0.05405405405405406,0.5807408035110116,0.8529017468813
RandomForest,0.004922377887163953,0.05405405405405406,0.5771769089904581,0.8529017468813
RandomForest,0.004922377887163953,0.05945945945945946,0.5723322226994192,0.8529017468813
RandomForest,0.005301022340022719,0.05945945945945946,0.564476060763612,0.8529017468813
RandomForest,0.005301022340022719,0.06486486486486487,0.5631015833638789,0.8529017468813
RandomForest,0.006815600151457781,0.06486486486486487,0.5560174940356662,0.8529017468813
RandomForest,0.006815600151457781,0.07027027027027027,0.5556371677608687,0.8529017468813
RandomForest,0.007194244604316547,0.07027027027027027,0.5540326926813309,0.8529017468813
RandomForest,0.007194244604316547,0.07567567567567568,0.5540009184601775,0.8529017468813
RandomForest,0.007572889057175312,0.07567567567567568,0.553152900030611,0.8529017468813
RandomForest,0.007572889057175312,0.08648648648648649,0.550569976582351,0.8529017468813
RandomForest,0.007951533510034078,0.08648648648648649,0.5461695203612038,0.8529017468813
RandomForest,0.007951533510034078,0.0918918918918919,0.5368126968767309,0.8529017468813
RandomForest,0.008330177962892843,0.0918918918918919,0.5335257288433362,0.8529017468813
RandomForest,0.008330177962892843,0.0972972972972973,0.5272002539683268,0.8529017468813
RandomForest,0.00946611132146914,0.0972972972972973,0.5212548803520445,0.8529017468813
RandomForest,0.00946611132146914,0.10810810810810811,0.5181608944621117,0.8529017468813
RandomForest,0.009844755774327906,0.10810810810810811,0.5177609491838867,0.8529017468813
RandomForest,0.009844755774327906,0.11891891891891893,0.5171295303148594,0.8529017468813
RandomForest,0.013631200302915562,0.11891891891891893,0.5038645726123638,0.8529017468813
RandomForest,0.013631200302915562,0.14594594594594595,0.497196391524182,0.8529017468813
RandomForest,0.015145778114350625,0.14594594594594595,0.4921739788914432,0.8529017468813
RandomForest,0.015145778114350625,0.15135135135135136,0.49086496927546913,0.8529017468813
RandomForest,0.01628171147292692,0.15135135135135136,0.48654628297870833,0.8529017468813
RandomForest,0.01628171147292692,0.15675675675675677,0.4855201814471781,0.8529017468813
RandomForest,0.017796289284361985,0.15675675675675677,0.48193150999094025,0.8529017468813
RandomForest,0.017796289284361985,0.16216216216216217,0.48184018400661166,0.8529017468813
RandomForest,0.01968951154865581,0.16216216216216217,0.4799942168856286,0.8529017468813
RandomForest,0.01968951154865581,0.16756756756756758,0.4787841448815072,0.8529017468813
RandomForest,0.020446800454373342,0.16756756756756758,0.4746970330034544,0.8529017468813
RandomForest,0.020446800454373342,0.17297297297297298,0.47410976642278163,0.8529017468813
RandomForest,0.020825444907232107,0.17297297297297298,0.4738411479181784,0.8529017468813
RandomForest,0.020825444907232107,0.1783783783783784,0.47024706254468973,0.8529017468813
RandomForest,0.02158273381294964,0.1783783783783784,0.4679938243296805,0.8529017468813
RandomForest,0.02158273381294964,0.1891891891891892,0.46669004500094763,0.8529017468813
RandomForest,0.023854600530102233,0.1891891891891892,0.45960296195613315,0.8529017468813
RandomForest,0.023854600530102233,0.1945945945945946,0.4587796498585044,0.8529017468813
RandomForest,0.024611889435819764,0.1945945945945946,0.45851534966422347,0.8529017468813
RandomForest,0.024611889435819764,0.2,0.4577875303928944,0.8529017468813
RandomForest,0.024990533888678532,0.2,0.457573364951329,0.8529017468813
RandomForest,0.024990533888678532,0.20540540540540542,0.45730747460514426,0.8529017468813
RandomForest,0.026505111700113593,0.20540540540540542,0.45211305490780823,0.8529017468813
RandomForest,0.026505111700113593,0.21081081081081082,0.44976703434305554,0.8529017468813
